40.2778 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'image_file': 'faces/066_y_m_n_b.jpg', 'correct_emotion': 'neutrality', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
40.3516 	DATA 	Mouse:  Left button up, pos=(630,155)
40.3611 	EXP 	imageStim: autoDraw = False
40.3611 	EXP 	btn_anger: autoDraw = False
40.3611 	EXP 	btn_disgust: autoDraw = False
40.3611 	EXP 	btn_fear: autoDraw = False
40.3611 	EXP 	btn_happiness: autoDraw = False
40.3611 	EXP 	btn_neutrality: autoDraw = False
40.3611 	EXP 	btn_sadness: autoDraw = False
40.3611 	EXP 	imageStim: image = 'faces/066_y_m_n_b.jpg'
40.3611 	EXP 	imageStim: autoDraw = True
40.3611 	EXP 	btn_anger: autoDraw = True
40.3611 	EXP 	btn_disgust: autoDraw = True
40.3611 	EXP 	btn_fear: autoDraw = True
40.3611 	EXP 	btn_happiness: autoDraw = True
40.3611 	EXP 	btn_neutrality: autoDraw = True
40.3611 	EXP 	btn_sadness: autoDraw = True
40.4270 	DATA 	Mouse: Left button down, pos=(630,154)
40.4275 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'image_file': 'faces/168_m_f_h_b.jpg', 'correct_emotion': 'happiness', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
40.5091 	DATA 	Mouse:  Left button up, pos=(630,154)
40.5183 	EXP 	imageStim: autoDraw = False
40.5183 	EXP 	btn_anger: autoDraw = False
40.5183 	EXP 	btn_disgust: autoDraw = False
40.5183 	EXP 	btn_fear: autoDraw = False
40.5183 	EXP 	btn_happiness: autoDraw = False
40.5183 	EXP 	btn_neutrality: autoDraw = False
40.5183 	EXP 	btn_sadness: autoDraw = False
40.5183 	EXP 	imageStim: image = 'faces/168_m_f_h_b.jpg'
40.5183 	EXP 	imageStim: autoDraw = True
40.5183 	EXP 	btn_anger: autoDraw = True
40.5183 	EXP 	btn_disgust: autoDraw = True
40.5183 	EXP 	btn_fear: autoDraw = True
40.5183 	EXP 	btn_happiness: autoDraw = True
40.5183 	EXP 	btn_neutrality: autoDraw = True
40.5183 	EXP 	btn_sadness: autoDraw = True
40.5849 	DATA 	Mouse: Left button down, pos=(630,154)
40.5853 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'image_file': 'faces/066_y_m_f_b.jpg', 'correct_emotion': 'fear', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
40.6582 	DATA 	Mouse:  Left button up, pos=(630,154)
40.6706 	EXP 	imageStim: autoDraw = False
40.6706 	EXP 	btn_anger: autoDraw = False
40.6706 	EXP 	btn_disgust: autoDraw = False
40.6706 	EXP 	btn_fear: autoDraw = False
40.6706 	EXP 	btn_happiness: autoDraw = False
40.6706 	EXP 	btn_neutrality: autoDraw = False
40.6706 	EXP 	btn_sadness: autoDraw = False
40.6706 	EXP 	imageStim: image = 'faces/066_y_m_f_b.jpg'
40.6706 	EXP 	imageStim: autoDraw = True
40.6706 	EXP 	btn_anger: autoDraw = True
40.6706 	EXP 	btn_disgust: autoDraw = True
40.6706 	EXP 	btn_fear: autoDraw = True
40.6706 	EXP 	btn_happiness: autoDraw = True
40.6706 	EXP 	btn_neutrality: autoDraw = True
40.6706 	EXP 	btn_sadness: autoDraw = True
40.7377 	DATA 	Mouse: Left button down, pos=(630,154)
40.7381 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'image_file': 'faces/140_y_f_a_a.jpg', 'correct_emotion': 'anger', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
40.8266 	DATA 	Mouse:  Left button up, pos=(630,154)
40.8354 	EXP 	imageStim: autoDraw = False
40.8354 	EXP 	btn_anger: autoDraw = False
40.8354 	EXP 	btn_disgust: autoDraw = False
40.8354 	EXP 	btn_fear: autoDraw = False
40.8354 	EXP 	btn_happiness: autoDraw = False
40.8354 	EXP 	btn_neutrality: autoDraw = False
40.8354 	EXP 	btn_sadness: autoDraw = False
40.8354 	EXP 	imageStim: image = 'faces/140_y_f_a_a.jpg'
40.8354 	EXP 	imageStim: autoDraw = True
40.8354 	EXP 	btn_anger: autoDraw = True
40.8354 	EXP 	btn_disgust: autoDraw = True
40.8354 	EXP 	btn_fear: autoDraw = True
40.8354 	EXP 	btn_happiness: autoDraw = True
40.8354 	EXP 	btn_neutrality: autoDraw = True
40.8354 	EXP 	btn_sadness: autoDraw = True
40.8843 	DATA 	Mouse: Left button down, pos=(630,154)
40.8848 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'image_file': 'faces/004_o_m_h_a.jpg', 'correct_emotion': 'happiness', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
40.9587 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'image_file': 'faces/004_o_m_f_b.jpg', 'correct_emotion': 'fear', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
41.0318 	DATA 	Mouse:  Left button up, pos=(630,154)
41.0545 	EXP 	imageStim: autoDraw = False
41.0545 	EXP 	btn_anger: autoDraw = False
41.0545 	EXP 	btn_disgust: autoDraw = False
41.0545 	EXP 	btn_fear: autoDraw = False
41.0545 	EXP 	btn_happiness: autoDraw = False
41.0545 	EXP 	btn_neutrality: autoDraw = False
41.0545 	EXP 	btn_sadness: autoDraw = False
41.0545 	EXP 	imageStim: image = 'faces/004_o_m_h_a.jpg'
41.0545 	EXP 	imageStim: autoDraw = True
41.0545 	EXP 	btn_anger: autoDraw = True
41.0545 	EXP 	btn_disgust: autoDraw = True
41.0545 	EXP 	btn_fear: autoDraw = True
41.0545 	EXP 	btn_happiness: autoDraw = True
41.0545 	EXP 	btn_neutrality: autoDraw = True
41.0545 	EXP 	btn_sadness: autoDraw = True
41.0545 	EXP 	imageStim: autoDraw = False
41.0545 	EXP 	btn_anger: autoDraw = False
41.0545 	EXP 	btn_disgust: autoDraw = False
41.0545 	EXP 	btn_fear: autoDraw = False
