image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger.numClicks,btn_anger.timesOn,btn_anger.timesOff,btn_disgust.numClicks,btn_disgust.timesOn,btn_disgust.timesOff,btn_fear.numClicks,btn_fear.timesOn,btn_fear.timesOff,btn_happiness.numClicks,btn_happiness.timesOn,btn_happiness.timesOff,btn_neutrality.numClicks,btn_neutrality.timesOn,btn_neutrality.timesOff,btn_sadness.numClicks,btn_sadness.timesOn,btn_sadness.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,introduction_text.started,btn_start.started,introduction.stopped,btn_start.numClicks,btn_start.timesOn,btn_start.timesOff,trial.started,imageStim.started,btn_anger.started,btn_disgust.started,btn_fear.started,btn_happiness.started,btn_neutrality.started,btn_sadness.started,imageStim.stopped,trial.stopped,trials.btn_anger.numClicks,trials.btn_anger.timesOn,trials.btn_anger.timesOff,clickedEmotion,correct,trials.btn_disgust.numClicks,trials.btn_disgust.timesOn,trials.btn_disgust.timesOff,trials.btn_fear.numClicks,trials.btn_fear.timesOn,trials.btn_fear.timesOff,trials.btn_happiness.numClicks,trials.btn_happiness.timesOn,trials.btn_happiness.timesOff,trials.btn_neutrality.numClicks,trials.btn_neutrality.timesOn,trials.btn_neutrality.timesOff,trials.btn_sadness.numClicks,trials.btn_sadness.timesOn,trials.btn_sadness.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/140_y_f_h_b.jpg,happiness,9,9,0,0,,,1,[0.03584299999056384],[0.03584590001264587],0,,,0,,,0,,,0,,,0,9,9,55,2.6247050000238232,,,,,,,,,2.614094600023236,2.6247050000238232,2.6247050000238232,2.6247050000238232,2.6247050000238232,2.6247050000238232,2.6247050000238232,2.6247050000238232,,2.6608645000087563,0,,,disgust,0,1,[0.03584299999056384],[0.03584590001264587],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/066_y_m_s_a.jpg,sadness,10,10,0,0,,,1,[0.029388399998424575],[0.029393100005108863],0,,,0,,,0,,,0,,,0,10,10,22,2.751709700009087,,,,,,,,,2.7353186000254937,2.751709700009087,2.751709700009087,2.751709700009087,2.751709700009087,2.751709700009087,2.751709700009087,2.751709700009087,,2.781459600024391,0,,,disgust,0,1,[0.029388399998424575],[0.029393100005108863],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/066_y_m_n_a.jpg,neutrality,11,11,0,0,,,1,[0.05320269998628646],[0.05320589998154901],0,,,0,,,0,,,0,,,0,11,11,20,2.86601760002668,,,,,,,,,2.85570800001733,2.86601760002668,2.86601760002668,2.86601760002668,2.86601760002668,2.86601760002668,2.86601760002668,2.86601760002668,,2.919563300005393,0,,,disgust,0,1,[0.05320269998628646],[0.05320589998154901],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/140_y_f_a_b.jpg,anger,12,12,0,0,,,1,[0.028370400017593056],[0.028373600012855604],0,,,0,,,0,,,0,,,0,12,12,49,3.0082318000204396,,,,,,,,,2.9985910000104923,3.0082318000204396,3.0082318000204396,3.0082318000204396,3.0082318000204396,3.0082318000204396,3.0082318000204396,3.0082318000204396,,3.0369141999981366,0,,,disgust,0,1,[0.028370400017593056],[0.028373600012855604],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/116_m_m_n_b.jpg,neutrality,13,13,0,0,,,1,[0.06989710000925697],[0.06990239999140613],0,,,0,,,0,,,0,,,0,13,13,45,3.118877100001555,,,,,,,,,3.10857570002554,3.118877100001555,3.118877100001555,3.118877100001555,3.118877100001555,3.118877100001555,3.118877100001555,3.118877100001555,,3.189089600025909,0,,,disgust,0,1,[0.06989710000925697],[0.06990239999140613],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/140_y_f_d_b.jpg,disgust,14,14,0,0,,,1,[0.048425600019982085],[0.04843019999680109],0,,,0,,,0,,,0,,,0,14,14,51,3.2748029000067618,,,,,,,,,3.264875900000334,3.2748029000067618,3.2748029000067618,3.2748029000067618,3.2748029000067618,3.2748029000067618,3.2748029000067618,3.2748029000067618,,3.3235252000158653,0,,,disgust,1,1,[0.048425600019982085],[0.04843019999680109],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/079_o_f_n_b.jpg,neutrality,15,15,0,0,,,1,[0.16768319997936487],[0.1676906999782659],0,,,0,,,0,,,0,,,0,15,15,33,3.409164900018368,,,,,,,,,3.3992883000173606,3.409164900018368,3.409164900018368,3.409164900018368,3.409164900018368,3.409164900018368,3.409164900018368,3.409164900018368,,3.577274800016312,0,,,disgust,0,1,[0.16768319997936487],[0.1676906999782659],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/004_o_m_f_b.jpg,fear,16,16,0,0,,,1,[0.06484760000603274],[0.06485080000129528],0,,,0,,,0,,,0,,,0,16,16,5,3.6639582000207156,,,,,,,,,3.653981500014197,3.6639582000207156,3.6639582000207156,3.6639582000207156,3.6639582000207156,3.6639582000207156,3.6639582000207156,3.6639582000207156,,3.7290972000046168,0,,,disgust,0,1,[0.06484760000603274],[0.06485080000129528],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/168_m_f_d_a.jpg,disgust,17,17,0,0,,,1,[0.07548830000450835],[0.07549119999748655],0,,,0,,,0,,,0,,,0,17,17,62,3.812418700021226,,,,,,,,,3.803237900021486,3.812418700021226,3.812418700021226,3.812418700021226,3.812418700021226,3.812418700021226,3.812418700021226,3.812418700021226,,3.8881993000104558,0,,,disgust,1,1,[0.07548830000450835],[0.07549119999748655],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/116_m_m_n_a.jpg,neutrality,18,18,0,0,,,1,[0.03462389999185689],[0.034627099987119436],0,,,0,,,0,,,0,,,0,18,18,44,3.971308100008173,,,,,,,,,3.9623839000123553,3.971308100008173,3.971308100008173,3.971308100008173,3.971308100008173,3.971308100008173,3.971308100008173,3.971308100008173,,4.006256100023165,0,,,disgust,0,1,[0.03462389999185689],[0.034627099987119436],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
