image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger_2.numClicks,btn_anger_2.timesOn,btn_anger_2.timesOff,btn_disgust_2.numClicks,btn_disgust_2.timesOn,btn_disgust_2.timesOff,btn_fear_2.numClicks,btn_fear_2.timesOn,btn_fear_2.timesOff,btn_happiness_2.numClicks,btn_happiness_2.timesOn,btn_happiness_2.timesOff,btn_neutrality_2.numClicks,btn_neutrality_2.timesOn,btn_neutrality_2.timesOff,btn_sadness_2.numClicks,btn_sadness_2.timesOn,btn_sadness_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,introduction_text.started,btn_start.started,introduction.stopped,btn_start.numClicks,btn_start.timesOn,btn_start.timesOff,trial_face.started,image_stim.started,trial_face.stopped,trial_response.started,btn_anger_2.started,btn_disgust_2.started,btn_fear_2.started,btn_happiness_2.started,btn_neutrality_2.started,btn_sadness_2.started,trial_response.stopped,trials.btn_anger_2.numClicks,trials.btn_anger_2.timesOn,trials.btn_anger_2.timesOff,trials.btn_disgust_2.numClicks,trials.btn_disgust_2.timesOn,trials.btn_disgust_2.timesOff,trials.btn_fear_2.numClicks,trials.btn_fear_2.timesOn,trials.btn_fear_2.timesOff,trials.btn_happiness_2.numClicks,trials.btn_happiness_2.timesOn,trials.btn_happiness_2.timesOff,clickedEmotion,correct,trials.btn_neutrality_2.numClicks,trials.btn_neutrality_2.timesOn,trials.btn_neutrality_2.timesOff,trials.btn_sadness_2.numClicks,trials.btn_sadness_2.timesOn,trials.btn_sadness_2.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/140_y_f_f_b.jpg,fear,11,11,0,0,,,0,,,1,[0.37675490000401624],[0.3767578999977559],0,,,0,,,0,,,0,11,11,53,8.366790100000799,,,,,,,,,8.35804599999392,8.366790100000799,8.516432899996289,8.516913200001,8.62285850000626,8.62285850000626,8.62285850000626,8.62285850000626,8.62285850000626,8.62285850000626,8.518100800007232,0,,,0,,,1,[0.37675490000401624],[0.3767578999977559],0,,,fear,1,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/004_o_m_f_a.jpg,fear,12,12,0,0,,,0,,,1,[0.29886330000590533],[0.298872700004722],0,,,0,,,0,,,0,12,12,4,8.62285850000626,,,,,,,,,8.615669399994658,8.62285850000626,8.788209799997276,8.78863110000384,8.80215849999513,8.80215849999513,8.80215849999513,8.80215849999513,8.80215849999513,8.80215849999513,9.10164100000111,0,,,0,,,1,[0.29886330000590533],[0.298872700004722],0,,,fear,1,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/168_m_f_d_b.jpg,disgust,13,13,0,0,,,1,[0.8139308999961941],[0.8139357000036398],0,,,0,,,0,,,0,,,0,13,13,63,9.212748899997678,,,,,,,,,9.20499440000276,9.212748899997678,9.356853899997077,9.357202099999995,9.377651899994817,9.377651899994817,9.377651899994817,9.377651899994817,9.377651899994817,9.377651899994817,10.192057299995213,0,,,1,[0.8139308999961941],[0.8139357000036398],0,,,0,,,disgust,1,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/066_y_m_a_a.jpg,anger,14,14,0,0,,,0,,,0,,,0,,,1,[0.355960300003062],[0.3559677000012016],0,,,0,14,14,12,10.289786299996194,,,,,,,,,10.281720099999802,10.289786299996194,10.454731300007552,10.456008099994506,10.46842380000453,10.46842380000453,10.46842380000453,10.46842380000453,10.46842380000453,10.46842380000453,10.824596399994334,0,,,0,,,0,,,0,,,neutrality,0,1,[0.355960300003062],[0.3559677000012016],0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/079_o_f_f_b.jpg,fear,15,15,0,0,,,0,,,0,,,0,,,0,,,1,[0.35533089999808],[0.355335100000957],0,15,15,29,10.933623100005207,,,,,,,,,10.925658399995882,10.933623100005207,11.08002540000598,11.08060210000258,11.09362699999474,11.09362699999474,11.09362699999474,11.09362699999474,11.09362699999474,11.09362699999474,11.449146900005871,0,,,0,,,0,,,0,,,sadness,0,0,,,1,[0.35533089999808],[0.355335100000957],490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/004_o_m_n_b.jpg,neutrality,16,16,0,0,,,0,,,1,[0.09609479999926407],[0.09609799999452662],0,,,0,,,0,,,0,16,16,9,11.577358900001855,,,,,,,,,11.56950890000735,11.577358900001855,11.705902800007607,11.706597700002021,11.726619199995184,11.726619199995184,11.726619199995184,11.726619199995184,11.726619199995184,11.726619199995184,11.823049600003287,0,,,0,,,1,[0.09609479999926407],[0.09609799999452662],0,,,fear,0,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/140_y_f_d_a.jpg,disgust,17,17,0,0,,,1,[0.35224409999500494],[0.35224900000321213],0,,,0,,,0,,,0,,,0,17,17,50,11.937264199994388,,,,,,,,,11.929127499999595,11.937264199994388,12.082819000002928,12.083319700002903,12.10173730000679,12.10173730000679,12.10173730000679,12.10173730000679,12.10173730000679,12.10173730000679,12.454428900004132,0,,,1,[0.35224409999500494],[0.35224900000321213],0,,,0,,,disgust,1,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/140_y_f_s_a.jpg,sadness,18,18,0,0,,,1,[0.1709021999995457],[0.17090580001240596],0,,,0,,,0,,,0,,,0,18,18,58,12.602007499997853,,,,,,,,,12.59360390000802,12.602007499997853,12.713023500007694,12.713717300008284,12.733582100001513,12.733582100001513,12.733582100001513,12.733582100001513,12.733582100001513,12.733582100001513,12.904890000005253,0,,,1,[0.1709021999995457],[0.17090580001240596],0,,,0,,,disgust,0,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/004_o_m_h_b.jpg,happiness,19,19,0,0,,,1,[0.02906030000303872],[0.02906440000515431],0,,,0,,,0,,,0,,,0,19,19,7,13.012870799997472,,,,,,,,,13.004863800000749,13.012870799997472,13.15834910000558,13.158721600004355,13.179306100006215,13.179306100006215,13.179306100006215,13.179306100006215,13.179306100006215,13.179306100006215,13.208807899995008,0,,,1,[0.02906030000303872],[0.02906440000515431],0,,,0,,,disgust,0,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/066_y_m_s_b.jpg,sadness,20,20,0,0,,,1,[0.017911399991135113],[0.01792060000298079],0,,,0,,,0,,,0,,,0,20,20,23,13.318353700000443,,,,,,,,,13.310477699997136,13.318353700000443,13.467172599994228,13.46766110000317,13.48612650000723,13.48612650000723,13.48612650000723,13.48612650000723,13.48612650000723,13.48612650000723,13.504740200005472,0,,,1,[0.017911399991135113],[0.01792060000298079],0,,,0,,,disgust,0,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/066_y_m_h_a.jpg,happiness,21,21,0,0,,,1,[0.06818149999890011],[0.06819299999915529],0,,,0,,,0,,,0,,,0,21,21,18,13.624899700007518,,,,,,,,,13.61587779999536,13.624899700007518,13.757790799994837,13.758985099993879,13.772038199997041,13.772038199997041,13.772038199997041,13.772038199997041,13.772038199997041,13.772038199997041,13.840618200003519,0,,,1,[0.06818149999890011],[0.06819299999915529],0,,,0,,,disgust,0,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/140_y_f_d_b.jpg,disgust,22,22,0,0,,,1,[0.001623400006792508],[0.00163569999858737],0,,,0,,,0,,,0,,,0,22,22,51,13.940943299996434,,,,,,,,,13.932788899997831,13.940943299996434,14.103099600004498,14.103285200006212,14.124108699994395,14.124108699994395,14.124108699994395,14.124108699994395,14.124108699994395,14.124108699994395,14.126206300003105,0,,,1,[0.001623400006792508],[0.00163569999858737],0,,,0,,,disgust,1,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
faces/066_y_m_n_a.jpg,neutrality,23,23,0,0,,,1,[0.27239910000935197],[0.2724047000083374],0,,,0,,,0,,,0,,,0,23,23,20,14.230039800007944,,,,,,,,,14.222554000007221,14.230039800007944,14.395009200001368,14.396006199996918,14.408572700005607,14.408572700005607,14.408572700005607,14.408572700005607,14.408572700005607,14.408572700005607,14.681648199999472,0,,,1,[0.27239910000935197],[0.2724047000083374],0,,,0,,,disgust,0,0,,,0,,,490889,001,2025-12-06_16h52.10.209,faces_experiment,,2025.1.1,132.7636886209827,2025-12-06 16h52.12.966266 +0100,
