image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger.numClicks,btn_anger.timesOn,btn_anger.timesOff,btn_disgust.numClicks,btn_disgust.timesOn,btn_disgust.timesOff,btn_fear.numClicks,btn_fear.timesOn,btn_fear.timesOff,btn_happiness.numClicks,btn_happiness.timesOn,btn_happiness.timesOff,btn_neutrality.numClicks,btn_neutrality.timesOn,btn_neutrality.timesOff,btn_sadness.numClicks,btn_sadness.timesOn,btn_sadness.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,imageStim.started,btn_anger.started,btn_disgust.started,btn_fear.started,btn_happiness.started,btn_neutrality.started,btn_sadness.started,imageStim.stopped,trial.stopped,trials.btn_anger.numClicks,trials.btn_anger.timesOn,trials.btn_anger.timesOff,clickedEmotion,correct,trials.btn_disgust.numClicks,trials.btn_disgust.timesOn,trials.btn_disgust.timesOff,trials.btn_fear.numClicks,trials.btn_fear.timesOn,trials.btn_fear.timesOff,trials.btn_happiness.numClicks,trials.btn_happiness.timesOn,trials.btn_happiness.timesOff,trials.btn_neutrality.numClicks,trials.btn_neutrality.timesOn,trials.btn_neutrality.timesOff,trials.btn_sadness.numClicks,trials.btn_sadness.timesOn,trials.btn_sadness.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/140_y_f_a_b.jpg,anger,0,0,0,1,[4.009198900021147],[4.009202700020978],0,,,0,,,0,,,0,,,0,,,0,0,0,49,0.124636599997757,,0.10169529999257065,0.124636599997757,0.124636599997757,0.124636599997757,0.124636599997757,0.124636599997757,0.124636599997757,0.124636599997757,1.1186084999935701,4.134280700003728,1,[4.009198900021147],[4.009202700020978],anger,1,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/066_y_m_d_a.jpg,disgust,1,1,0,1,[0.07487710000714287],[0.07488010000088252],0,,,0,,,0,,,0,,,0,,,0,1,1,14,4.224763600010192,,4.213224200007971,4.224763600010192,4.224763600010192,4.224763600010192,4.224763600010192,4.224763600010192,4.224763600010192,4.224763600010192,,4.3000193999905605,1,[0.07487710000714287],[0.07488010000088252],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/140_y_f_f_a.jpg,fear,2,2,0,1,[0.061629800009541214],[0.06163290000404231],0,,,0,,,0,,,0,,,0,,,0,2,2,52,4.391159099992365,,4.37989720000769,4.391159099992365,4.391159099992365,4.391159099992365,4.391159099992365,4.391159099992365,4.391159099992365,4.391159099992365,,4.453313000005437,1,[0.061629800009541214],[0.06163290000404231],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/168_m_f_s_b.jpg,sadness,3,3,0,1,[0.06808820000151172],[0.06809089999296702],0,,,0,,,0,,,0,,,0,,,0,3,3,71,4.537271699984558,,4.5281175000127405,4.537271699984558,4.537271699984558,4.537271699984558,4.537271699984558,4.537271699984558,4.537271699984558,4.537271699984558,,4.60573260000092,1,[0.06808820000151172],[0.06809089999296702],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/004_o_m_h_a.jpg,happiness,4,4,0,1,[0.047566099994583055],[0.047569099988322705],0,,,0,,,0,,,0,,,0,,,0,4,4,6,4.690763099992182,,4.681933699990623,4.690763099992182,4.690763099992182,4.690763099992182,4.690763099992182,4.690763099992182,4.690763099992182,4.690763099992182,,4.738859900011448,1,[0.047566099994583055],[0.047569099988322705],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/140_y_f_d_b.jpg,disgust,5,5,0,1,[0.06879070002469234],[0.06879390001995489],0,,,0,,,0,,,0,,,0,,,0,5,5,51,4.8287502999883145,,4.819249099993613,4.8287502999883145,4.8287502999883145,4.8287502999883145,4.8287502999883145,4.8287502999883145,4.8287502999883145,4.8287502999883145,,4.897955799999181,1,[0.06879070002469234],[0.06879390001995489],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/168_m_f_d_b.jpg,disgust,6,6,0,1,[0.06800319999456406],[0.06800599998678081],0,,,0,,,0,,,0,,,0,,,0,6,6,63,4.989055499987444,,4.973727100004908,4.989055499987444,4.989055499987444,4.989055499987444,4.989055499987444,4.989055499987444,4.989055499987444,4.989055499987444,,5.057429799984675,1,[0.06800319999456406],[0.06800599998678081],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/140_y_f_n_a.jpg,neutrality,7,7,0,1,[0.09046450001187623],[0.09046810001018457],0,,,0,,,0,,,0,,,0,,,0,7,7,56,5.147703199996613,,5.138738400011789,5.147703199996613,5.147703199996613,5.147703199996613,5.147703199996613,5.147703199996613,5.147703199996613,5.147703199996613,,5.238551799993729,1,[0.09046450001187623],[0.09046810001018457],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/079_o_f_d_b.jpg,disgust,8,8,0,1,[0.04114280000794679],[0.04114570000092499],0,,,0,,,0,,,0,,,0,,,0,8,8,27,5.3358564999944065,,5.321413500001654,5.3358564999944065,5.3358564999944065,5.3358564999944065,5.3358564999944065,5.3358564999944065,5.3358564999944065,5.3358564999944065,,5.377414499991573,1,[0.04114280000794679],[0.04114570000092499],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/066_y_m_n_b.jpg,neutrality,9,9,0,1,[0.06940929999109358],[0.06941200001165271],0,,,0,,,0,,,0,,,0,,,0,9,9,21,5.4682070999988355,,5.45527169998968,5.4682070999988355,5.4682070999988355,5.4682070999988355,5.4682070999988355,5.4682070999988355,5.4682070999988355,5.4682070999988355,,5.538022499997169,1,[0.06940929999109358],[0.06941200001165271],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/140_y_f_f_b.jpg,fear,10,10,0,1,[0.09606090001761913],[0.09606360000907443],0,,,0,,,0,,,0,,,0,,,0,10,10,53,5.626910099992529,,5.618078900006367,5.626910099992529,5.626910099992529,5.626910099992529,5.626910099992529,5.626910099992529,5.626910099992529,5.626910099992529,,5.723362299992004,1,[0.09606090001761913],[0.09606360000907443],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/168_m_f_n_a.jpg,neutrality,11,11,0,1,[0.13254369999049231],[0.13254669998423196],0,,,0,,,0,,,0,,,0,,,0,11,11,68,5.808665499993367,,5.797436699998798,5.808665499993367,5.808665499993367,5.808665499993367,5.808665499993367,5.808665499993367,5.808665499993367,5.808665499993367,,5.941621400008444,1,[0.13254369999049231],[0.13254669998423196],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/116_m_m_d_b.jpg,disgust,12,12,0,1,[0.5241284999938216],[0.5241313000151422],0,,,0,,,0,,,0,,,0,,,0,12,12,39,6.025885999988532,,6.017023499996867,6.025885999988532,6.025885999988532,6.025885999988532,6.025885999988532,6.025885999988532,6.025885999988532,6.025885999988532,,6.5503979999921285,1,[0.5241284999938216],[0.5241313000151422],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/004_o_m_a_b.jpg,anger,13,13,0,1,[0.06155730001046322],[0.06156030000420287],0,,,0,,,0,,,0,,,0,,,0,13,13,1,6.634774200007087,,6.623988300008932,6.634774200007087,6.634774200007087,6.634774200007087,6.634774200007087,6.634774200007087,6.634774200007087,6.634774200007087,,6.696743500011507,1,[0.06155730001046322],[0.06156030000420287],anger,1,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/004_o_m_s_b.jpg,sadness,14,14,0,1,[0.09631140000419691],[0.09631429999717511],0,,,0,,,0,,,0,,,0,,,0,14,14,11,6.7868561999930535,,6.7758052999852225,6.7868561999930535,6.7868561999930535,6.7868561999930535,6.7868561999930535,6.7868561999930535,6.7868561999930535,6.7868561999930535,,6.883566400007112,1,[0.09631140000419691],[0.09631429999717511],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/168_m_f_h_b.jpg,happiness,15,15,0,1,[0.06121980000170879],[0.06122239999240264],0,,,0,,,0,,,0,,,0,,,0,15,15,67,6.967978000000585,,6.957690000010189,6.967978000000585,6.967978000000585,6.967978000000585,6.967978000000585,6.967978000000585,6.967978000000585,6.967978000000585,,7.029599200002849,1,[0.06121980000170879],[0.06122239999240264],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/066_y_m_a_b.jpg,anger,16,16,0,1,[0.06908079999266192],[0.06908409998868592],0,,,0,,,0,,,0,,,0,,,0,16,16,13,7.11329539999133,,7.104634499992244,7.11329539999133,7.11329539999133,7.11329539999133,7.11329539999133,7.11329539999133,7.11329539999133,7.11329539999133,,7.182740799995372,1,[0.06908079999266192],[0.06908409998868592],anger,1,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/116_m_m_f_b.jpg,fear,17,17,0,1,[0.08244549998198636],[0.08244830000330694],0,,,0,,,0,,,0,,,0,,,0,17,17,41,7.26606759999413,,7.255483699991601,7.26606759999413,7.26606759999413,7.26606759999413,7.26606759999413,7.26606759999413,7.26606759999413,7.26606759999413,,7.348902600002475,1,[0.08244549998198636],[0.08244830000330694],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/066_y_m_a_a.jpg,anger,18,18,0,1,[0.091274100006558],[0.0912767999980133],0,,,0,,,0,,,0,,,0,,,0,18,18,12,7.431936500011943,,7.422456600004807,7.431936500011943,7.431936500011943,7.431936500011943,7.431936500011943,7.431936500011943,7.431936500011943,7.431936500011943,,7.523582299996633,1,[0.091274100006558],[0.0912767999980133],anger,1,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
faces/168_m_f_f_b.jpg,fear,19,19,0,1,[0.08975320000899956],[0.08975630000350066],0,,,0,,,0,,,0,,,0,,,0,19,19,65,7.606987899984233,,7.596391400002176,7.606987899984233,7.606987899984233,7.606987899984233,7.606987899984233,7.606987899984233,7.606987899984233,7.606987899984233,,7.697138099989388,1,[0.08975320000899956],[0.08975630000350066],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h55.05.037,faces_experiment,,2025.1.1,142.68286589192957,2025-12-05 12h55.08.847724 +0100,
