9.5380 	DATA 	Mouse: Left button down, pos=(1253,347)
9.5387 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'image_file': 'faces/168_m_f_f_b.jpg', 'correct_emotion': 'fear', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
9.6171 	DATA 	Mouse:  Left button up, pos=(1253,347)
9.6266 	EXP 	imageStim: autoDraw = False
9.6266 	EXP 	imageStim: image = 'faces/168_m_f_f_b.jpg'
9.6266 	EXP 	imageStim: autoDraw = True
9.6732 	DATA 	Mouse: Left button down, pos=(1253,347)
9.6739 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'image_file': 'faces/066_y_m_h_b.jpg', 'correct_emotion': 'happiness', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
9.7527 	DATA 	Mouse:  Left button up, pos=(1253,347)
9.7675 	EXP 	imageStim: autoDraw = False
9.7675 	EXP 	imageStim: image = 'faces/066_y_m_h_b.jpg'
9.7675 	EXP 	imageStim: autoDraw = True
9.9125 	DATA 	Mouse: Left button down, pos=(1253,347)
9.9132 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'image_file': 'faces/066_y_m_n_a.jpg', 'correct_emotion': 'neutrality', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
9.9944 	DATA 	Mouse:  Left button up, pos=(1253,347)
10.0052 	EXP 	imageStim: autoDraw = False
10.0052 	EXP 	imageStim: image = 'faces/066_y_m_n_a.jpg'
10.0052 	EXP 	imageStim: autoDraw = True
10.0398 	DATA 	Mouse: Left button down, pos=(1257,348)
10.0475 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'image_file': 'faces/168_m_f_a_b.jpg', 'correct_emotion': 'anger', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
10.1239 	DATA 	Mouse:  Left button up, pos=(1257,348)
10.1342 	EXP 	imageStim: autoDraw = False
10.1342 	EXP 	imageStim: image = 'faces/168_m_f_a_b.jpg'
10.1342 	EXP 	imageStim: autoDraw = True
10.1780 	DATA 	Mouse: Left button down, pos=(1257,348)
10.1787 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'image_file': 'faces/004_o_m_d_a.jpg', 'correct_emotion': 'disgust', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
10.2535 	DATA 	Mouse:  Left button up, pos=(1257,348)
10.2662 	EXP 	imageStim: autoDraw = False
10.2662 	EXP 	imageStim: image = 'faces/004_o_m_d_a.jpg'
10.2662 	EXP 	imageStim: autoDraw = True
10.2831 	DATA 	Mouse: Left button down, pos=(1258,351)
10.2838 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'image_file': 'faces/168_m_f_a_a.jpg', 'correct_emotion': 'anger', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
10.3738 	EXP 	imageStim: autoDraw = False
10.3738 	EXP 	imageStim: image = 'faces/168_m_f_a_a.jpg'
10.3738 	EXP 	imageStim: autoDraw = True
10.3748 	DATA 	Mouse:  Left button up, pos=(1258,351)
10.4947 	DATA 	Mouse: Left button down, pos=(1258,351)
10.4955 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'image_file': 'faces/066_y_m_h_a.jpg', 'correct_emotion': 'happiness', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
10.5748 	DATA 	Mouse:  Left button up, pos=(1258,351)
10.5847 	EXP 	imageStim: autoDraw = False
10.5847 	EXP 	imageStim: image = 'faces/066_y_m_h_a.jpg'
10.5847 	EXP 	imageStim: autoDraw = True
10.8160 	DATA 	Mouse: Left button down, pos=(1258,351)
10.8220 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'image_file': 'faces/116_m_m_d_a.jpg', 'correct_emotion': 'disgust', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
10.8966 	DATA 	Mouse:  Left button up, pos=(1258,351)
10.9075 	EXP 	imageStim: autoDraw = False
10.9075 	EXP 	imageStim: autoDraw = False
10.9075 	EXP 	imageStim: image = 'faces/116_m_m_d_a.jpg'
10.9075 	EXP 	imageStim: autoDraw = True
10.9375 	DATA 	Mouse: Left button down, pos=(1258,351)
10.9382 	EXP 	New trial (rep=0, index=27): <Trial 27 (27 in rep 0) data={'image_file': 'faces/140_y_f_f_b.jpg', 'correct_emotion': 'fear', 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 0}>
11.0174 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.0272 	EXP 	imageStim: autoDraw = False
11.0272 	EXP 	imageStim: image = 'faces/140_y_f_f_b.jpg'
11.0272 	EXP 	imageStim: autoDraw = True
11.0500 	DATA 	Mouse: Left button down, pos=(1258,351)
11.0508 	EXP 	New trial (rep=0, index=28): <Trial 28 (28 in rep 0) data={'image_file': 'faces/116_m_m_a_a.jpg', 'correct_emotion': 'anger', 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 0}>
11.1258 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.1369 	EXP 	imageStim: autoDraw = False
11.1369 	EXP 	imageStim: image = 'faces/116_m_m_a_a.jpg'
11.1369 	EXP 	imageStim: autoDraw = True
11.1869 	DATA 	Mouse: Left button down, pos=(1258,351)
11.1876 	EXP 	New trial (rep=0, index=29): <Trial 29 (29 in rep 0) data={'image_file': 'faces/168_m_f_h_a.jpg', 'correct_emotion': 'happiness', 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 0}>
11.2643 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.2746 	EXP 	imageStim: autoDraw = False
11.2746 	EXP 	imageStim: image = 'faces/168_m_f_h_a.jpg'
11.2746 	EXP 	imageStim: autoDraw = True
11.3124 	DATA 	Mouse: Left button down, pos=(1258,351)
11.3130 	EXP 	New trial (rep=0, index=30): <Trial 30 (30 in rep 0) data={'image_file': 'faces/079_o_f_f_a.jpg', 'correct_emotion': 'fear', 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 0}>
11.3954 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.3960 	DATA 	Mouse: Left button down, pos=(1258,351)
11.4083 	EXP 	imageStim: autoDraw = False
11.4083 	EXP 	imageStim: image = 'faces/079_o_f_f_a.jpg'
11.4083 	EXP 	imageStim: autoDraw = True
11.4577 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.5127 	DATA 	Mouse: Left button down, pos=(1258,351)
11.5134 	EXP 	New trial (rep=0, index=31): <Trial 31 (31 in rep 0) data={'image_file': 'faces/168_m_f_d_a.jpg', 'correct_emotion': 'disgust', 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 0}>
11.5875 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.5987 	EXP 	imageStim: autoDraw = False
11.5987 	EXP 	imageStim: image = 'faces/168_m_f_d_a.jpg'
11.5987 	EXP 	imageStim: autoDraw = True
11.6397 	DATA 	Mouse: Left button down, pos=(1258,351)
11.6459 	EXP 	New trial (rep=0, index=32): <Trial 32 (32 in rep 0) data={'image_file': 'faces/066_y_m_f_a.jpg', 'correct_emotion': 'fear', 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 0}>
11.7221 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.7330 	EXP 	imageStim: autoDraw = False
11.7330 	EXP 	imageStim: image = 'faces/066_y_m_f_a.jpg'
11.7330 	EXP 	imageStim: autoDraw = True
11.7677 	DATA 	Mouse: Left button down, pos=(1258,351)
11.7740 	EXP 	New trial (rep=0, index=33): <Trial 33 (33 in rep 0) data={'image_file': 'faces/168_m_f_n_b.jpg', 'correct_emotion': 'neutrality', 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 0}>
11.8498 	DATA 	Mouse:  Left button up, pos=(1258,351)
11.8629 	EXP 	imageStim: autoDraw = False
11.8629 	EXP 	imageStim: image = 'faces/168_m_f_n_b.jpg'
11.8629 	EXP 	imageStim: autoDraw = True
11.8957 	DATA 	Mouse: Left button down, pos=(1258,351)
11.9015 	EXP 	New trial (rep=0, index=34): <Trial 34 (34 in rep 0) data={'image_file': 'faces/140_y_f_d_a.jpg', 'correct_emotion': 'disgust', 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 0}>
11.9810 	DATA 	Mouse:  Left button up, pos=(1258,352)
11.9904 	EXP 	imageStim: autoDraw = False
11.9904 	EXP 	imageStim: image = 'faces/140_y_f_d_a.jpg'
11.9904 	EXP 	imageStim: autoDraw = True
12.0475 	DATA 	Mouse: Left button down, pos=(1258,352)
12.0610 	EXP 	New trial (rep=0, index=35): <Trial 35 (35 in rep 0) data={'image_file': 'faces/004_o_m_h_a.jpg', 'correct_emotion': 'happiness', 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 0}>
12.1404 	DATA 	Mouse:  Left button up, pos=(1253,351)
12.1513 	EXP 	imageStim: autoDraw = False
12.1513 	EXP 	imageStim: image = 'faces/004_o_m_h_a.jpg'
12.1513 	EXP 	imageStim: autoDraw = True
12.2001 	DATA 	Mouse: Left button down, pos=(1253,351)
12.2071 	EXP 	New trial (rep=0, index=36): <Trial 36 (36 in rep 0) data={'image_file': 'faces/140_y_f_h_b.jpg', 'correct_emotion': 'happiness', 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 0}>
12.2842 	DATA 	Mouse:  Left button up, pos=(1253,351)
12.2943 	EXP 	imageStim: autoDraw = False
12.2943 	EXP 	imageStim: image = 'faces/140_y_f_h_b.jpg'
12.2943 	EXP 	imageStim: autoDraw = True
12.3199 	DATA 	Mouse: Left button down, pos=(1253,351)
12.3241 	EXP 	New trial (rep=0, index=37): <Trial 37 (37 in rep 0) data={'image_file': 'faces/140_y_f_s_b.jpg', 'correct_emotion': 'sadness', 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 0}>
12.4050 	DATA 	Mouse:  Left button up, pos=(1253,351)
12.4160 	EXP 	imageStim: autoDraw = False
12.4160 	EXP 	imageStim: image = 'faces/140_y_f_s_b.jpg'
12.4160 	EXP 	imageStim: autoDraw = True
12.4397 	DATA 	Mouse: Left button down, pos=(1253,351)
12.4455 	EXP 	New trial (rep=0, index=38): <Trial 38 (38 in rep 0) data={'image_file': 'faces/079_o_f_a_b.jpg', 'correct_emotion': 'anger', 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 0}>
12.5252 	DATA 	Mouse:  Left button up, pos=(1253,351)
12.5372 	EXP 	imageStim: autoDraw = False
12.5372 	EXP 	imageStim: image = 'faces/079_o_f_a_b.jpg'
12.5372 	EXP 	imageStim: autoDraw = True
12.5601 	DATA 	Mouse: Left button down, pos=(1253,351)
12.5675 	EXP 	New trial (rep=0, index=39): <Trial 39 (39 in rep 0) data={'image_file': 'faces/140_y_f_n_a.jpg', 'correct_emotion': 'neutrality', 'thisN': 39, 'thisTrialN': 39, 'thisRepN': 0}>
12.6472 	DATA 	Mouse:  Left button up, pos=(1253,351)
12.6590 	EXP 	imageStim: autoDraw = False
12.6590 	EXP 	imageStim: image = 'faces/140_y_f_n_a.jpg'
12.6590 	EXP 	imageStim: autoDraw = True
12.7038 	DATA 	Mouse: Left button down, pos=(1253,351)
12.7091 	EXP 	New trial (rep=0, index=40): <Trial 40 (40 in rep 0) data={'image_file': 'faces/079_o_f_d_a.jpg', 'correct_emotion': 'disgust', 'thisN': 40, 'thisTrialN': 40, 'thisRepN': 0}>
12.7895 	DATA 	Mouse:  Left button up, pos=(1253,351)
12.8000 	EXP 	imageStim: autoDraw = False
12.8000 	EXP 	imageStim: image = 'faces/079_o_f_d_a.jpg'
12.8000 	EXP 	imageStim: autoDraw = True
12.8422 	DATA 	Mouse: Left button down, pos=(1253,351)
12.8428 	EXP 	New trial (rep=0, index=41): <Trial 41 (41 in rep 0) data={'image_file': 'faces/079_o_f_n_b.jpg', 'correct_emotion': 'neutrality', 'thisN': 41, 'thisTrialN': 41, 'thisRepN': 0}>
12.9297 	DATA 	Mouse:  Left button up, pos=(1253,351)
12.9398 	EXP 	imageStim: autoDraw = False
12.9398 	EXP 	imageStim: image = 'faces/079_o_f_n_b.jpg'
12.9398 	EXP 	imageStim: autoDraw = True
12.9843 	DATA 	Mouse: Left button down, pos=(1253,351)
12.9852 	EXP 	New trial (rep=0, index=42): <Trial 42 (42 in rep 0) data={'image_file': 'faces/066_y_m_s_b.jpg', 'correct_emotion': 'sadness', 'thisN': 42, 'thisTrialN': 42, 'thisRepN': 0}>
13.0701 	EXP 	imageStim: autoDraw = False
13.0701 	EXP 	imageStim: image = 'faces/066_y_m_s_b.jpg'
13.0701 	EXP 	imageStim: autoDraw = True
13.0799 	DATA 	Mouse:  Left button up, pos=(1253,351)
13.1202 	DATA 	Mouse: Left button down, pos=(1253,351)
13.1208 	EXP 	New trial (rep=0, index=43): <Trial 43 (43 in rep 0) data={'image_file': 'faces/140_y_f_f_a.jpg', 'correct_emotion': 'fear', 'thisN': 43, 'thisTrialN': 43, 'thisRepN': 0}>
13.2076 	EXP 	imageStim: autoDraw = False
13.2076 	EXP 	imageStim: image = 'faces/140_y_f_f_a.jpg'
13.2076 	EXP 	imageStim: autoDraw = True
13.2171 	DATA 	Mouse:  Left button up, pos=(1253,351)
13.2880 	DATA 	Mouse: Left button down, pos=(1253,351)
13.2887 	EXP 	New trial (rep=0, index=44): <Trial 44 (44 in rep 0) data={'image_file': 'faces/079_o_f_h_b.jpg', 'correct_emotion': 'happiness', 'thisN': 44, 'thisTrialN': 44, 'thisRepN': 0}>
13.3687 	DATA 	Mouse:  Left button up, pos=(1253,351)
13.3796 	EXP 	imageStim: autoDraw = False
13.3796 	EXP 	imageStim: image = 'faces/079_o_f_h_b.jpg'
13.3796 	EXP 	imageStim: autoDraw = True
13.4083 	DATA 	Mouse: Left button down, pos=(1253,351)
13.4150 	EXP 	New trial (rep=0, index=45): <Trial 45 (45 in rep 0) data={'image_file': 'faces/066_y_m_a_b.jpg', 'correct_emotion': 'anger', 'thisN': 45, 'thisTrialN': 45, 'thisRepN': 0}>
13.4932 	DATA 	Mouse:  Left button up, pos=(1253,351)
13.5036 	EXP 	imageStim: autoDraw = False
13.5036 	EXP 	imageStim: image = 'faces/066_y_m_a_b.jpg'
13.5036 	EXP 	imageStim: autoDraw = True
13.5356 	DATA 	Mouse: Left button down, pos=(1253,351)
13.5413 	EXP 	New trial (rep=0, index=46): <Trial 46 (46 in rep 0) data={'image_file': 'faces/140_y_f_n_b.jpg', 'correct_emotion': 'neutrality', 'thisN': 46, 'thisTrialN': 46, 'thisRepN': 0}>
