image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger_2.numClicks,btn_anger_2.timesOn,btn_anger_2.timesOff,btn_disgust_2.numClicks,btn_disgust_2.timesOn,btn_disgust_2.timesOff,btn_fear_2.numClicks,btn_fear_2.timesOn,btn_fear_2.timesOff,btn_happiness_2.numClicks,btn_happiness_2.timesOn,btn_happiness_2.timesOff,btn_neutrality_2.numClicks,btn_neutrality_2.timesOn,btn_neutrality_2.timesOff,btn_sadness_2.numClicks,btn_sadness_2.timesOn,btn_sadness_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,introduction_text.started,btn_start.started,introduction.stopped,btn_start.numClicks,btn_start.timesOn,btn_start.timesOff,trial_face.started,image_stim.started,trial_face.stopped,trial_response.started,btn_anger_2.started,btn_disgust_2.started,btn_fear_2.started,btn_happiness_2.started,btn_neutrality_2.started,btn_sadness_2.started,trial_response.stopped,trials.btn_anger_2.numClicks,trials.btn_anger_2.timesOn,trials.btn_anger_2.timesOff,trials.btn_disgust_2.numClicks,trials.btn_disgust_2.timesOn,trials.btn_disgust_2.timesOff,trials.btn_fear_2.numClicks,trials.btn_fear_2.timesOn,trials.btn_fear_2.timesOff,trials.btn_happiness_2.numClicks,trials.btn_happiness_2.timesOn,trials.btn_happiness_2.timesOff,clickedEmotion,correct,trials.btn_neutrality_2.numClicks,trials.btn_neutrality_2.timesOn,trials.btn_neutrality_2.timesOff,trials.btn_sadness_2.numClicks,trials.btn_sadness_2.timesOn,trials.btn_sadness_2.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/079_o_f_n_a.jpg,neutrality,9,9,0,0,,,1,[0.14478190000227187],[0.14479569999093655],0,,,0,,,0,,,0,,,0,9,9,32,6.622589499995229,,,,,,,,,6.6102673999994295,6.622589499995229,6.756928300004802,6.757410499994876,6.776662300006137,6.776662300006137,6.776662300006137,6.776662300006137,6.776662300006137,6.776662300006137,6.922343700003694,0,,,1,[0.14478190000227187],[0.14479569999093655],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_a_a.jpg,anger,10,10,0,0,,,1,[0.1601609999925131],[0.16017079999437556],0,,,0,,,0,,,0,,,0,10,10,48,7.154872700004489,,,,,,,,,7.143963299997267,7.154872700004489,7.257203800007119,7.2581022000085795,7.276429699995788,7.276429699995788,7.276429699995788,7.276429699995788,7.276429699995788,7.276429699995788,7.43750149999687,0,,,1,[0.1601609999925131],[0.16017079999437556],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/066_y_m_h_b.jpg,happiness,11,11,0,0,,,1,[0.10808069999620784],[0.1080909000011161],0,,,0,,,0,,,0,,,0,11,11,19,7.661581899999874,,,,,,,,,7.647463700006483,7.661581899999874,7.782606099994155,7.7830455000075744,7.802313699998194,7.802313699998194,7.802313699998194,7.802313699998194,7.802313699998194,7.802313699998194,7.911333800002467,0,,,1,[0.10808069999620784],[0.1080909000011161],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_s_a.jpg,sadness,12,12,0,0,,,1,[0.12548819999210536],[0.12549839999701362],0,,,0,,,0,,,0,,,0,12,12,58,8.20678950000729,,,,,,,,,8.193080199998803,8.20678950000729,8.22062750000623,8.220886700000847,8.23775420000311,8.23775420000311,8.23775420000311,8.23775420000311,8.23775420000311,8.23775420000311,8.364001599999028,0,,,1,[0.12548819999210536],[0.12549839999701362],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/168_m_f_f_a.jpg,fear,13,13,0,0,,,1,[0.09306590000051074],[0.09307980000448879],0,,,0,,,0,,,0,,,0,13,13,64,8.5936825999961,,,,,,,,,8.579462399997283,8.5936825999961,8.729852899996331,8.730270200001542,8.750690000000759,8.750690000000759,8.750690000000759,8.750690000000759,8.750690000000759,8.750690000000759,8.844723600006546,0,,,1,[0.09306590000051074],[0.09307980000448879],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/168_m_f_d_b.jpg,disgust,14,14,0,0,,,1,[0.08014389999152627],[0.0801565000001574],0,,,0,,,0,,,0,,,0,14,14,63,9.01973280000675,,,,,,,,,9.007838200006518,9.01973280000675,9.152775599999586,9.154043800008367,9.173468099994352,9.173468099994352,9.173468099994352,9.173468099994352,9.173468099994352,9.173468099994352,9.254575200000545,0,,,1,[0.08014389999152627],[0.0801565000001574],0,,,0,,,disgust,1,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/066_y_m_f_b.jpg,fear,15,15,0,0,,,1,[0.0374121000058949],[0.03742420001071878],0,,,0,,,0,,,0,,,0,15,15,17,9.488612999994075,,,,,,,,,9.475346799998078,9.488612999994075,9.607026300000143,9.607459200007725,9.625718700001016,9.625718700001016,9.625718700001016,9.625718700001016,9.625718700001016,9.625718700001016,9.664092799997889,0,,,1,[0.0374121000058949],[0.03742420001071878],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/116_m_m_s_a.jpg,sadness,16,16,0,0,,,1,[0.03887329999997746],[0.03888279999955557],0,,,0,,,0,,,0,,,0,16,16,46,9.899326500002644,,,,,,,,,9.885087999995449,9.899326500002644,9.966115999995964,9.966511799997534,9.985236599997734,9.985236599997734,9.985236599997734,9.985236599997734,9.985236599997734,9.985236599997734,10.025020300003234,0,,,1,[0.03887329999997746],[0.03888279999955557],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/116_m_m_h_b.jpg,happiness,17,17,0,0,,,1,[0.09812619999866001],[0.09813700000813697],0,,,0,,,0,,,0,,,0,17,17,43,10.260865000003832,,,,,,,,,10.246747400000459,10.260865000003832,10.32815689999552,10.329452699996182,10.348013900002115,10.348013900002115,10.348013900002115,10.348013900002115,10.348013900002115,10.348013900002115,10.447076299999026,0,,,1,[0.09812619999866001],[0.09813700000813697],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/079_o_f_d_b.jpg,disgust,18,18,0,0,,,1,[0.0020386000105645508],[0.0020490000024437904],0,,,0,,,0,,,0,,,0,18,18,27,10.691134399996372,,,,,,,,,10.678551599994535,10.691134399996372,10.750351800001226,10.750636600001599,10.822565399997984,10.822565399997984,10.822565399997984,10.822565399997984,10.822565399997984,10.822565399997984,10.825548399996478,0,,,1,[0.0020386000105645508],[0.0020490000024437904],0,,,0,,,disgust,1,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/116_m_m_s_b.jpg,sadness,19,19,0,0,,,1,[0.001576000009663403],[0.0015863000007811934],0,,,0,,,0,,,0,,,0,19,19,47,11.066019799996866,,,,,,,,,11.050759699995979,11.066019799996866,11.128235800002585,11.128705600000103,11.149839300007443,11.149839300007443,11.149839300007443,11.149839300007443,11.149839300007443,11.149839300007443,11.15219920000527,0,,,1,[0.001576000009663403],[0.0015863000007811934],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/004_o_m_d_a.jpg,disgust,20,20,0,0,,,1,[0.040813699990394525],[0.04082399999606423],0,,,0,,,0,,,0,,,0,20,20,2,11.389104800007772,,,,,,,,,11.374985700007528,11.389104800007772,11.45278629999666,11.453460300006554,11.470037699997192,11.470037699997192,11.470037699997192,11.470037699997192,11.470037699997192,11.470037699997192,11.511716299995896,0,,,1,[0.040813699990394525],[0.04082399999606423],0,,,0,,,disgust,1,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/168_m_f_a_a.jpg,anger,21,21,0,0,,,1,[0.038224799995077774],[0.03823769999144133],0,,,0,,,0,,,0,,,0,21,21,60,11.740073099994333,,,,,,,,,11.726468000008026,11.740073099994333,11.822408499996527,11.823212700008298,11.840703800000483,11.840703800000483,11.840703800000483,11.840703800000483,11.840703800000483,11.840703800000483,11.8798475000076,0,,,1,[0.038224799995077774],[0.03823769999144133],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_n_b.jpg,neutrality,22,22,0,0,,,1,[0.019630900002084672],[0.019640600003185682],0,,,0,,,0,,,0,,,0,22,22,57,12.120828300001449,,,,,,,,,12.107689700002084,12.120828300001449,12.183942300005583,12.18445050000446,12.205068299997947,12.205068299997947,12.205068299997947,12.205068299997947,12.205068299997947,12.205068299997947,12.225563900006819,0,,,1,[0.019630900002084672],[0.019640600003185682],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_h_a.jpg,happiness,23,23,0,0,,,1,[0.20226760000514332],[0.20228050000150688],0,,,0,,,0,,,0,,,0,23,23,54,12.454567000007955,,,,,,,,,12.440359900007024,12.454567000007955,12.539009000000078,12.539790900002117,12.553395800001454,12.553395800001454,12.553395800001454,12.553395800001454,12.553395800001454,12.553395800001454,12.756538100002217,0,,,1,[0.20226760000514332],[0.20228050000150688],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/004_o_m_n_a.jpg,neutrality,24,24,0,0,,,1,[0.11955799999122974],[0.11956749999080785],0,,,0,,,0,,,0,,,0,24,24,8,12.98642309999559,,,,,,,,,12.972632300006808,12.98642309999559,13.101591200000257,13.103658199994243,13.124499900004594,13.124499900004594,13.124499900004594,13.124499900004594,13.124499900004594,13.124499900004594,13.245000199996866,0,,,1,[0.11955799999122974],[0.11956749999080785],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/079_o_f_f_a.jpg,fear,25,25,0,0,,,1,[0.1128896000009263],[0.1129001000081189],0,,,0,,,0,,,0,,,0,25,25,28,13.490275699994527,,,,,,,,,13.47595839999849,13.490275699994527,13.60989979999431,13.611977100008517,13.6343016000028,13.6343016000028,13.6343016000028,13.6343016000028,13.6343016000028,13.6343016000028,13.748141300005955,0,,,1,[0.1128896000009263],[0.1129001000081189],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/116_m_m_n_b.jpg,neutrality,26,26,0,0,,,1,[0.000752799998736009],[0.0007626000005984679],0,,,0,,,0,,,0,,,0,26,26,45,13.97239090000221,,,,,,,,,13.95933490000607,13.97239090000221,14.08895200000552,14.089506799995434,14.110394700008328,14.110394700008328,14.110394700008328,14.110394700008328,14.110394700008328,14.110394700008328,14.111757799997577,0,,,1,[0.000752799998736009],[0.0007626000005984679],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/004_o_m_a_b.jpg,anger,27,27,0,0,,,1,[0.02262610000616405],[0.02263870000024326],0,,,0,,,0,,,0,,,0,27,27,1,14.285341099996003,,,,,,,,,14.271753099994385,14.285341099996003,14.419524900004035,14.420048900006805,14.439020799996797,14.439020799996797,14.439020799996797,14.439020799996797,14.439020799996797,14.439020799996797,14.462587700007134,0,,,1,[0.02262610000616405],[0.02263870000024326],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/168_m_f_h_a.jpg,happiness,28,28,0,0,,,1,[0.0008582999871578068],[0.0008705999935045838],0,,,0,,,0,,,0,,,0,28,28,66,14.635799900002894,,,,,,,,,14.623923100007232,14.635799900002894,14.76634109999577,14.766824799997266,14.787429400006658,14.787429400006658,14.787429400006658,14.787429400006658,14.787429400006658,14.787429400006658,14.78920630000357,0,,,1,[0.0008582999871578068],[0.0008705999935045838],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_d_a.jpg,disgust,29,29,0,0,,,1,[0.020593399996869266],[0.02060370000253897],0,,,0,,,0,,,0,,,0,29,29,50,15.04020550000132,,,,,,,,,15.02658099999826,15.04020550000132,15.106747800004086,15.10711280000396,15.127051200004644,15.127051200004644,15.127051200004644,15.127051200004644,15.127051200004644,15.127051200004644,15.148563599999761,0,,,1,[0.020593399996869266],[0.02060370000253897],0,,,0,,,disgust,1,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/004_o_m_h_b.jpg,happiness,30,30,0,0,,,1,[0.017371499998262152],[0.017380899997078814],0,,,0,,,0,,,0,,,0,30,30,7,15.380395100000896,,,,,,,,,15.363011900000856,15.380395100000896,15.463922499999171,15.46477259999665,15.4835929999972,15.4835929999972,15.4835929999972,15.4835929999972,15.4835929999972,15.4835929999972,15.501718600004097,0,,,1,[0.017371499998262152],[0.017380899997078814],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/168_m_f_s_b.jpg,sadness,31,31,0,0,,,1,[0.039698299995507114],[0.03970739999203943],0,,,0,,,0,,,0,,,0,31,31,71,15.735811200007447,,,,,,,,,15.719596700000693,15.735811200007447,15.80245649999415,15.802959799999371,15.821895500004757,15.821895500004757,15.821895500004757,15.821895500004757,15.821895500004757,15.821895500004757,15.862567899996066,0,,,1,[0.039698299995507114],[0.03970739999203943],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/066_y_m_d_a.jpg,disgust,32,32,0,0,,,1,[0.041053199995076284],[0.04106639999372419],0,,,0,,,0,,,0,,,0,32,32,14,16.095355299999937,,,,,,,,,16.08235159999458,16.095355299999937,16.177278999995906,16.177701599997818,16.197022399996058,16.197022399996058,16.197022399996058,16.197022399996058,16.197022399996058,16.197022399996058,16.23903340000834,0,,,1,[0.041053199995076284],[0.04106639999372419],0,,,0,,,disgust,1,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/066_y_m_s_a.jpg,sadness,33,33,0,0,,,1,[0.0011355999886291102],[0.0011482999980216846],0,,,0,,,0,,,0,,,0,33,33,22,16.473482300003525,,,,,,,,,16.459556400004658,16.473482300003525,16.55286049999995,16.55332300000009,16.57471169999917,16.57471169999917,16.57471169999917,16.57471169999917,16.57471169999917,16.57471169999917,16.57668990000093,0,,,1,[0.0011355999886291102],[0.0011482999980216846],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_h_b.jpg,happiness,34,34,0,0,,,1,[0.05467839998891577],[0.05469259999517817],0,,,0,,,0,,,0,,,0,34,34,55,16.815920199995162,,,,,,,,,16.805316400001175,16.815920199995162,16.87899230000039,16.87983279999753,16.90036770000006,16.90036770000006,16.90036770000006,16.90036770000006,16.90036770000006,16.90036770000006,16.955993099996704,0,,,1,[0.05467839998891577],[0.05469259999517817],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_d_b.jpg,disgust,35,35,0,0,,,1,[0.051076799994916655],[0.05108610000752378],0,,,0,,,0,,,0,,,0,35,35,51,17.19503469999472,,,,,,,,,17.179708700001356,17.19503469999472,17.26217159999942,17.26353179999569,17.281088200004888,17.281088200004888,17.281088200004888,17.281088200004888,17.281088200004888,17.281088200004888,17.332975099998293,0,,,1,[0.051076799994916655],[0.05108610000752378],0,,,0,,,disgust,1,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/066_y_m_a_b.jpg,anger,36,36,0,0,,,1,[0.02066259999992326],[0.0206725999887567],0,,,0,,,0,,,0,,,0,36,36,13,17.56590660000802,,,,,,,,,17.551395200003753,17.56590660000802,17.641847799997777,17.64226380000764,17.662887200000114,17.662887200000114,17.662887200000114,17.662887200000114,17.662887200000114,17.662887200000114,17.68447880000167,0,,,1,[0.02066259999992326],[0.0206725999887567],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/140_y_f_f_a.jpg,fear,37,37,0,0,,,1,[0.06669819999660831],[0.06670699999085627],0,,,0,,,0,,,0,,,0,37,37,52,17.925759999998263,,,,,,,,,17.911844200003543,17.925759999998263,17.99155960000644,17.993210000000545,18.010819899995113,18.010819899995113,18.010819899995113,18.010819899995113,18.010819899995113,18.010819899995113,18.07829170000332,0,,,1,[0.06669819999660831],[0.06670699999085627],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/004_o_m_d_b.jpg,disgust,38,38,0,0,,,1,[0.03765009999915492],[0.03765939999721013],0,,,0,,,0,,,0,,,0,38,38,3,18.25227559999621,,,,,,,,,18.238337100003264,18.25227559999621,18.401341000004322,18.401968100006343,18.41952169999422,18.41952169999422,18.41952169999422,18.41952169999422,18.41952169999422,18.41952169999422,18.457967299997108,0,,,1,[0.03765009999915492],[0.03765939999721013],0,,,0,,,disgust,1,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/116_m_m_f_a.jpg,fear,39,39,0,0,,,1,[0.022842999998829328],[0.02285380000830628],0,,,0,,,0,,,0,,,0,39,39,40,18.685595500006457,,,,,,,,,18.67268800000602,18.685595500006457,18.768771200004267,18.769244700000854,18.788864999994985,18.788864999994985,18.788864999994985,18.788864999994985,18.788864999994985,18.788864999994985,18.813151099995594,0,,,1,[0.022842999998829328],[0.02285380000830628],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/066_y_m_h_a.jpg,happiness,40,40,0,0,,,1,[0.13927810000313912],[0.13928770000347868],0,,,0,,,0,,,0,,,0,40,40,18,19.055380200006766,,,,,,,,,19.041033200002857,19.055380200006766,19.116692499999772,19.11832819999836,19.138302200008184,19.138302200008184,19.138302200008184,19.138302200008184,19.138302200008184,19.138302200008184,19.27863480000815,0,,,1,[0.13927810000313912],[0.13928770000347868],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
faces/079_o_f_h_b.jpg,happiness,41,41,0,0,,,1,[0.11300019999907818],[0.11301190000085626],0,,,0,,,0,,,0,,,0,41,41,31,19.517102099998738,,,,,,,,,19.50449710000248,19.517102099998738,19.63985110000067,19.641853599998285,19.661503399998765,19.661503399998765,19.661503399998765,19.661503399998765,19.661503399998765,19.661503399998765,19.775279900000896,0,,,1,[0.11300019999907818],[0.11301190000085626],0,,,0,,,disgust,0,0,,,0,,,486377,001,2025-12-06_17h06.32.850,faces_experiment,,2025.1.1,None,2025-12-06 17h06.37.727419 +0100,
