image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger.numClicks,btn_anger.timesOn,btn_anger.timesOff,btn_disgust.numClicks,btn_disgust.timesOn,btn_disgust.timesOff,btn_fear.numClicks,btn_fear.timesOn,btn_fear.timesOff,btn_happiness.numClicks,btn_happiness.timesOn,btn_happiness.timesOff,btn_neutrality.numClicks,btn_neutrality.timesOn,btn_neutrality.timesOff,btn_sadness.numClicks,btn_sadness.timesOn,btn_sadness.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,imageStim.started,btn_anger.started,btn_disgust.started,btn_fear.started,btn_happiness.started,btn_neutrality.started,btn_sadness.started,imageStim.stopped,trial.stopped,trials.btn_anger.numClicks,trials.btn_anger.timesOn,trials.btn_anger.timesOff,clickedEmotion,correct,trials.btn_disgust.numClicks,trials.btn_disgust.timesOn,trials.btn_disgust.timesOff,trials.btn_fear.numClicks,trials.btn_fear.timesOn,trials.btn_fear.timesOff,trials.btn_happiness.numClicks,trials.btn_happiness.timesOn,trials.btn_happiness.timesOff,trials.btn_neutrality.numClicks,trials.btn_neutrality.timesOn,trials.btn_neutrality.timesOff,trials.btn_sadness.numClicks,trials.btn_sadness.timesOn,trials.btn_sadness.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/066_y_m_s_a.jpg,sadness,0,0,0,1,[6.786448700004257],[6.786451799998758],0,,,0,,,0,,,0,,,0,,,0,0,0,22,0.12378759999410249,,0.10349569999380037,0.12378759999410249,0.12378759999410249,0.12378759999410249,0.12378759999410249,0.12378759999410249,0.12378759999410249,0.12378759999410249,1.1179036000103224,6.910622399998829,1,[6.786448700004257],[6.786451799998758],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/116_m_m_s_b.jpg,sadness,1,1,0,1,[0.14890970001579262],[0.14891220000572503],0,,,0,,,0,,,0,,,0,,,0,1,1,47,7.004579700005706,,6.987783699994907,7.004579700005706,7.004579700005706,7.004579700005706,7.004579700005706,7.004579700005706,7.004579700005706,7.004579700005706,,7.153850000002421,1,[0.14890970001579262],[0.14891220000572503],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/168_m_f_a_b.jpg,anger,2,2,0,1,[0.0543894000002183],[0.0543924999947194],0,,,0,,,0,,,0,,,0,,,0,2,2,61,7.238545500003966,,7.228937100007897,7.238545500003966,7.238545500003966,7.238545500003966,7.238545500003966,7.238545500003966,7.238545500003966,7.238545500003966,,7.293338899995433,1,[0.0543894000002183],[0.0543924999947194],anger,1,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/116_m_m_a_a.jpg,anger,3,3,0,1,[0.06764120000298135],[0.06764390002354048],0,,,0,,,0,,,0,,,0,,,0,3,3,36,7.377629700000398,,7.3689665000129025,7.377629700000398,7.377629700000398,7.377629700000398,7.377629700000398,7.377629700000398,7.377629700000398,7.377629700000398,,7.445641500002239,1,[0.06764120000298135],[0.06764390002354048],anger,1,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/140_y_f_d_a.jpg,disgust,4,4,0,1,[0.055606999987503514],[0.05561020001186989],0,,,0,,,0,,,0,,,0,,,0,4,4,50,7.5362654000055045,,7.528388800012181,7.5362654000055045,7.5362654000055045,7.5362654000055045,7.5362654000055045,7.5362654000055045,7.5362654000055045,7.5362654000055045,,7.592239899997367,1,[0.055606999987503514],[0.05561020001186989],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/140_y_f_d_b.jpg,disgust,5,5,0,1,[0.01241440000012517],[0.012417100020684302],0,,,0,,,0,,,0,,,0,,,0,5,5,51,7.69014399999287,,7.67464270000346,7.69014399999287,7.69014399999287,7.69014399999287,7.69014399999287,7.69014399999287,7.69014399999287,7.69014399999287,,7.703010400000494,1,[0.01241440000012517],[0.012417100020684302],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/168_m_f_f_b.jpg,fear,6,6,0,1,[0.04625129999476485],[0.0462544999900274],0,,,0,,,0,,,0,,,0,,,0,6,6,65,7.7894248999946285,,7.779186500003561,7.7894248999946285,7.7894248999946285,7.7894248999946285,7.7894248999946285,7.7894248999946285,7.7894248999946285,7.7894248999946285,,7.83609090000391,1,[0.04625129999476485],[0.0462544999900274],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/116_m_m_h_a.jpg,happiness,7,7,0,1,[0.0593413999886252],[0.0593442999816034],0,,,0,,,0,,,0,,,0,,,0,7,7,42,7.921275500004413,,7.911439000017708,7.921275500004413,7.921275500004413,7.921275500004413,7.921275500004413,7.921275500004413,7.921275500004413,7.921275500004413,,7.981031800009077,1,[0.0593413999886252],[0.0593442999816034],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/004_o_m_s_b.jpg,sadness,8,8,0,1,[0.06365999998524785],[0.06366260000504553],0,,,0,,,0,,,0,,,0,,,0,8,8,11,8.071707600000082,,8.061798800015822,8.071707600000082,8.071707600000082,8.071707600000082,8.071707600000082,8.071707600000082,8.071707600000082,8.071707600000082,,8.13574779999908,1,[0.06365999998524785],[0.06366260000504553],anger,0,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
faces/168_m_f_a_a.jpg,anger,9,9,0,1,[0.2985970999870915],[0.29859980000765063],0,,,0,,,0,,,0,,,0,,,0,9,9,60,8.223964700009674,,8.213105000002543,8.223964700009674,8.223964700009674,8.223964700009674,8.223964700009674,8.223964700009674,8.223964700009674,8.223964700009674,,8.522931700019399,1,[0.2985970999870915],[0.29859980000765063],anger,1,0,,,0,,,0,,,0,,,0,,,pilot,001,2025-12-05_12h19.13.022,faces_experiment,,2025.1.1,142.81103528524454,2025-12-05 12h19.15.404756 +0100,
